id,key,value,type
107807791,oneway,yes,regular
107807791,ref,G50,regular
107838250,bridge,yes,regular
107838250,highway,motorway,regular
107838250,int_ref,AH5,regular
107838250,lanes,4,regular
107838250,layer,1,regular
107838250,name,沪宁高速,regular
107838250,en,Huning Expressway,name
107838250,old_ref,A11,regular
107838250,oneway,yes,regular
107838250,ref,G2;G42,regular
107838533,barrier,toll_booth,regular
107838533,building,yes,regular
108595889,highway,residential,regular
108718557,ref,S224,regular
108718557,name,嘉松北路,regular
108718557,lanes,2,regular
108718557,bridge,yes,regular
108718557,oneway,yes,regular
108718557,highway,primary,regular
108718557,en,North Jiasong Road,name
108723306,bridge,yes,regular
108723306,highway,motorway,regular
108723306,int_ref,AH5,regular
108723306,lanes,4,regular
108723306,layer,1,regular
108723306,name,沪宁高速,regular
108723306,en,Huning Expressway,name
108723306,old_ref,A11,regular
108723306,oneway,yes,regular
108723306,ref,G2;G42,regular
108731291,gauge,1435,regular
108731291,railway,subway,regular
108731291,service,yard,regular
108731291,voltage,1500,regular
108731291,frequency,0,regular
108731291,electrified,contact_line,regular
108780265,highway,motorway,regular
108780265,int_ref,AH5,regular
108780265,lanes,4,regular
108780265,name,沪宁高速,regular
108780265,en,Huning Expressway,name
108780265,old_ref,A11,regular
108780265,oneway,yes,regular
108780265,ref,G2;G42,regular
108852999,lanes,2,regular
108852999,bridge,yes,regular
108852999,oneway,yes,regular
108852999,highway,motorway_link,regular
109383864,highway,primary_link,regular
109383864,oneway,yes,regular
109585213,layer,3,regular
109585213,bridge,viaduct,regular
109585213,oneway,yes,regular
109585213,source,Bing,regular
109585213,highway,trunk,regular
109691100,right,lane,cycleway
109691100,highway,secondary,regular
109691100,lanes,2,regular
109691100,name,桃浦路,regular
109691100,en,Taopu Road,name
109691100,oneway,yes,regular
109882470,building,yes,regular
112148085,name,金堰路,regular
112148085,lanes,2,regular
112148085,oneway,yes,regular
112148085,highway,secondary,regular
113467519,source,bing,regular
113467519,highway,unclassified,regular
114507908,amenity,ferry_terminal,regular
114507908,building,yes,regular
115254796,landuse,reservoir,regular
116319025,source,bing,regular
116319025,highway,track,regular
116484176,source,bing,regular
116484176,highway,residential,regular
116703057,source,bing,regular
116703057,highway,service,regular
116710064,highway,residential,regular
116714707,building,yes,regular
116777646,highway,service,regular
116783818,highway,service,regular
116783919,highway,service,regular
116837504,highway,service,regular
116837652,highway,service,regular
116866368,highway,service,regular
116866368,en,Xitangjia Lane,name
116866368,service,alley,regular
116884307,highway,service,regular
116921138,source,bing,regular
116921138,highway,residential,regular
116982916,highway,service,regular
116982916,service,alley,regular
117070588,highway,residential,regular
117083291,oneway,yes,regular
117083291,highway,secondary,regular
117148101,highway,residential,regular
117148101,en,Huiguan Street,name
117167849,building,yes,regular
117200419,highway,service,regular
117575118,note,demolished lanes,regular
117575118,en,Huikang Lane,name
117684121,highway,residential,regular
117790575,highway,secondary,regular
117887245,name,江南公路 Jiangnan Expressway,regular
117887245,layer,1,regular
117887245,bridge,yes,regular
117887245,oneway,yes,regular
117887245,highway,primary,regular
117887245,en,Jiangnan Expressway,name
117887245,zh,江南公路,name
117947965,source,Bing,regular
117947965,highway,footway,regular
117974290,oneway,yes,regular
117974290,highway,primary,regular
117974424,ref,S5,regular
117974424,name,沪杭甬高速,regular
117974424,lanes,4,regular
117974424,layer,1,regular
117974424,bridge,yes,regular
117974424,oneway,yes,regular
117974424,highway,motorway,regular
117974424,en,Huhangyong Expressway,name
117974424,zh_pinyin,Hùhángyǒng Gāosù,name
117974540,layer,1,regular
117974540,bridge,yes,regular
117974540,oneway,yes,regular
117974540,source,GPS,regular
117974540,highway,primary,regular
118106265,highway,residential,regular
118175256,highway,residential,regular
118283250,ref,G320,regular
118283250,oneway,yes,regular
118283250,highway,primary,regular
118437568,bridge,yes,regular
118437568,highway,motorway,regular
118437568,lanes,2,regular
118437568,layer,1,regular
118437568,name,甬台温高速,regular
118437568,en,Yongtaiwen Expressway,name
118437568,oneway,yes,regular
118437568,ref,G15,regular
118437568,source,Bing,regular
118437568,toll,yes,regular
118469589,ref,G15,regular
118469589,name,甬台温高速,regular
118469589,toll,yes,regular
118469589,lanes,2,regular
118469589,oneway,yes,regular
118469589,source,Bing,regular
118469589,highway,motorway,regular
118469589,en,Yongtaiwen Expressway,name
118469589,embankment,yes,regular
118481741,oneway,yes,regular
118481741,highway,motorway_link,regular
118481741,embankment,yes,regular
118591274,highway,path,regular
118600270,highway,tertiary,regular
118932350,highway,pedestrian,regular
118942508,natural,water,regular
118987708,highway,residential,regular
119048873,source,GPS,regular
119048873,highway,footway,regular
119104889,highway,residential,regular
119622015,ref,G1512,regular
119622015,name,甬金高速,regular
119622015,lanes,2,regular
119622015,layer,1,regular
119622015,bridge,yes,regular
119622015,oneway,yes,regular
119622015,source,GPS,regular
119622015,highway,motorway,regular
119622015,en,Yongjin Expressway,name
119960229,highway,residential,regular
120457272,ref,S5,regular
120457272,name,沪杭甬高速,regular
120457272,lanes,2,regular
120457272,layer,2,regular
120457272,bridge,yes,regular
120457272,oneway,yes,regular
120457272,highway,motorway,regular
120457272,en,Huhangyong Expressway,name
120457272,zh,沪杭甬高速,name
120457272,zh_pinyin,Hùhángyǒng Gāosù,name
120469711,source,Bing,regular
120469711,highway,tertiary,regular
120469894,layer,1,regular
120469894,bridge,yes,regular
120469894,oneway,yes,regular
120469894,source,Bing,regular
120469894,highway,secondary,regular
120498449,name,沪杭甬高速,regular
120498449,lanes,2,regular
120498449,layer,1,regular
120498449,bridge,yes,regular
120498449,oneway,yes,regular
120498449,source,GPS,regular
120498449,highway,motorway,regular
120498449,en,Huhangyong Expressway,name
120498449,zh,沪杭甬高速,name
120498449,zh_pinyin,Hùhángyǒng Gāosù,name
120682358,ref,G92,regular
120682358,name,沪杭甬高速,regular
120682358,lanes,4,regular
120682358,layer,1,regular
120682358,oneway,yes,regular
120682358,highway,motorway,regular
120682358,en,Huhangyong Expressway,name
120682358,zh,沪杭甬高速,name
120682358,zh_pinyin,Hùhángyǒng Gāosù,name
120692621,layer,1,regular
120692621,bridge,yes,regular
120692621,oneway,yes,regular
120692621,source,Bing,regular
120692621,highway,primary,regular
120698590,ref,S5,regular
120698590,name,沪杭甬高速,regular
120698590,lanes,2,regular
120698590,layer,2,regular
120698590,oneway,yes,regular
120698590,highway,motorway,regular
120698590,en,Huhangyong Expressway,name
120698590,zh,沪杭甬高速,name
120698590,zh_pinyin,Hùhángyǒng Gāosù,name
120759923,ref,S5,regular
120759923,name,沪嘉高速,regular
120759923,lanes,2,regular
120759923,bridge,yes,regular
120759923,oneway,yes,regular
120759923,highway,motorway,regular
120759923,en,Hujia Expressway,name
120759923,old_ref,A12,regular
120766877,name,崧泽大道,regular
120766877,lanes,2,regular
120766877,oneway,yes,regular
120766877,highway,primary,regular
120766877,en,Songze Highway,name
120766877,right,lane,cycleway
120923651,name,涞寅路,regular
120923651,highway,residential,regular
120923651,en,Laiyin Road,name
120930849,name,漕盈路,regular
120930849,lanes,3,regular
120930849,oneway,yes,regular
120930849,highway,secondary,regular
120930849,en,Caoying Road,name
121039400,highway,unclassified,regular
121047629,bridge,yes,regular
121047629,highway,motorway,regular
121047629,lanes,3,regular
121047629,layer,1,regular
121047629,maxspeed,120,regular
121047629,name,沈海高速,regular
121047629,en,Shenhai Expressway,name
121047629,old_name,嘉金高速,regular
121047629,en,Jiajin Expressway,old_name
121047629,old_ref,A5,regular
121047629,oneway,yes,regular
121047629,ref,G15,regular
121171634,lanes,3,regular
121171634,oneway,yes,regular
121171634,highway,tertiary,regular
121189621,lanes,2,regular
121189621,oneway,no,regular
121189621,highway,unclassified,regular
121300830,oneway,yes,regular
121300830,highway,motorway_link,regular
121572259,layer,1,regular
121572259,bridge,yes,regular
121572259,oneway,yes,regular
121572259,highway,primary,regular
121741157,highway,service,regular
121875931,bridge,yes,regular
121875931,highway,motorway,regular
121875931,lanes,3,regular
121875931,layer,1,regular
121875931,name,沈海高速,regular
121875931,en,Shenhai Expressway,name
121875931,old_name,嘉金高速,regular
121875931,en,Jiajin Expressway,old_name
121875931,old_ref,A5,regular
121875931,oneway,yes,regular
121875931,ref,G15,regular
122086979,ref,G15,regular
122086979,name,沿江高速,regular
122086979,lanes,4,regular
122086979,oneway,yes,regular
122086979,highway,motorway,regular
122086979,en,Yanjiang Expressway,name
122146978,foot,designated,regular
122146978,name,临洮南路,regular
122146978,oneway,yes,regular
122146978,highway,construction,regular
122146978,en,South Lintao Road,name
122146978,segregated,yes,regular
122146978,construction,cycleway,regular
122160869,source,Bing,regular
122160869,highway,secondary,regular
122306240,leisure,park,regular
122306240,name,白塘植物园,regular
122452464,highway,tertiary,regular
122484101,name,走马塘,regular
122484101,layer,-1,regular
122484101,waterway,canal,regular
122609706,name,银翔路,regular
122609706,highway,unclassified,regular
122609706,en,Yinxiang Road,name
122609706,cycleway,lane,regular
124624960,ref,G1512,regular
124624960,name,甬金高速,regular
124624960,lanes,2,regular
124624960,layer,1,regular
124624960,bridge,yes,regular
124624960,oneway,yes,regular
124624960,source,GPS,regular
124624960,highway,motorway,regular
124624960,en,Yongjin Expressway,name
124913815,lanes,2,regular
124913815,oneway,yes,regular
124913815,highway,motorway_link,regular
125417224,name,秀水路,regular
125417224,highway,tertiary,regular
125417224,en,Xiushui Road,name
125748393,name,Shounan East Road,regular
125748393,oneway,yes,regular
125748393,source,Bing,regular
125748393,highway,secondary,regular
125748393,en,Shounan East Road,name
126724501,note,demolished alleys,regular
126796655,highway,service,regular
126832113,highway,service,regular
126832113,service,parking_aisle,regular
127086300,layer,-1,regular
127086300,waterway,riverbank,regular
127167860,name,Changshou East Road,regular
127167860,layer,1,regular
127167860,bridge,yes,regular
127167860,highway,unclassified,regular
127167860,en,Changshou East Road,name
127187296,name,Fuming Lu,regular
127187296,oneway,yes,regular
127187296,highway,primary,regular
127187296,en,Fuming Road,name
127548148,highway,residential,regular
127755581,name,Tanjialing East Road,regular
127755581,oneway,yes,regular
127755581,source,Bing,regular
127755581,highway,secondary,regular
127755581,en,Tanjialing East Road,name
127970839,bridge,yes,regular
127970839,highway,primary,regular
127970839,name,West Ring Road South,regular
127970839,en,West Ring Road South,name
127970839,oneway,yes,regular
127970839,ref,S 213,regular
128190503,ref,X104,regular
128190503,name,Zhengdong Lu,regular
128190503,oneway,yes,regular
128190503,source,Bing,regular
128190503,highway,secondary,regular
128190503,en,Zhengdong Road,name
128207552,ref,S319,regular
128207552,name,Ziling Lu,regular
128207552,bridge,yes,regular
128207552,oneway,yes,regular
128207552,highway,secondary,regular
128207552,en,Ziling Road,name
128613154,railway,rail,regular
128691349,railway,rail,regular
128691349,service,siding,regular
128722052,name,吴淞江,regular
128722052,en,Suzhou River,name
128722052,zh,吴淞江,name
128722052,alt_name,吴淞江,regular
128722052,boundary,administrative,regular
128722052,waterway,river,regular
